country,iso2c,iso3c,year,NY.GDP.PCAP.PP.CD,status,lastupdated,region,capital,longitude,latitude,income,lending
Liberia,LR,LBR,2012,1149.99361619166,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2011,1050.72508381553,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2008,923.798372710104,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2007,881.161914273149,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2006,823.487383327847,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2005,782.16470364386,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2004,753.531100830958,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2003,723.737155468991,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2002,1024.16407683257,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2001,997.609540943384,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2000,976.243155021094,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2009,948.620097529854,,2024-03-28,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Libya,LY,LBY,2000,21215.2301567334,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2014,20809.5930273525,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2013,24136.0705468896,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2009,29056.5061370635,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2008,30839.5002000938,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2007,30960.4071192785,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2006,28965.9570894267,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2005,26995.6939597273,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2004,24016.2506193372,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2003,22974.8845558259,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2002,20441.8582342541,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2001,20821.5239389036,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2015,22163.1407961987,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2010,30257.0112784627,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2012,29393.2769424583,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2011,16091.4359862225,,2024-03-28,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Liechtenstein,LI,LIE,2014,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2015,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2010,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2009,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2008,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2007,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2006,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2005,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2004,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2003,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2002,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2001,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2013,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2012,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2011,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2000,NA,,2024-03-28,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Lithuania,LT,LTU,2000,8446.92767760874,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2013,26721.7002165919,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2012,24703.7403952162,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2010,20093.3453948576,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2009,18116.228528997,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2008,20721.1393319979,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2011,22884.8755910695,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2006,16483.8503582706,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2005,14510.5967849364,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2004,13030.8324958165,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2007,19098.8653406362,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2015,28834.5570242411,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2014,28184.2813023168,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2001,9438.82333945754,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2003,12068.3910578299,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2002,10480.6960970491,,2024-03-28,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Low & middle income,XO,LMY,2015,9208.67955783828,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2006,5764.34172219834,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2013,8894.60505666711,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2004,4759.83531025491,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2014,9150.58234082815,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2010,7526.0804248873,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2012,8517.24882794287,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2003,4366.91761722151,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2011,8065.17617576334,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2007,6339.55505080737,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2005,5197.40017078555,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2000,3729.93528393384,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2008,6807.41446128393,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2002,4094.15835334993,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2001,3904.15560689267,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2009,6998.5722734509,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Low income,XM,,2005,1244.47555586684,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2004,1164.15087880327,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2003,1099.92412757102,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2002,1058.15008766155,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2001,1031.89980699642,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2000,982.337355956011,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2015,1755.04652034537,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2014,1691.09757736926,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2013,1561.23229619645,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2012,1493.48215625329,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2011,1578.01060279279,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2010,1570.69751221348,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2009,1491.37799043401,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2008,1469.10051289198,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2007,1403.5963044118,,2024-03-28,NA,NA,NA,NA,NA,NA
Low income,XM,,2006,1322.69491197091,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2015,5912.12607298459,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2014,5809.81411193828,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2013,5658.66158578568,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2012,5468.41476819954,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2011,5202.55897185658,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2010,4954.63921352309,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2009,4666.61041651509,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2008,4504.2796787739,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2007,4327.55581140918,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2006,4001.89731703705,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2005,3698.41659555007,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2004,3432.38095596272,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2003,3183.26250307659,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2002,2978.46302717372,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2001,2848.48035456561,,2024-03-28,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2000,2721.657584096,,2024-03-28,NA,NA,NA,NA,NA,NA
Luxembourg,LU,LUX,2014,105296.284588232,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2015,107859.685999308,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2010,90346.0688268008,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2013,100925.011992241,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2012,96636.426643956,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2011,94475.0302265023,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2006,78878.0275161487,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2009,86873.2562419563,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2008,90970.7211980147,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2007,85129.1888169612,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2002,58575.6792717544,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2001,56141.7751664486,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2000,55124.2922512694,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2004,64694.4334161028,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2003,60199.8507967788,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2005,68787.8547494266,,2024-03-28,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
"Macao SAR, China",MO,MAC,2013,149421.592694249,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2015,113813.739005369,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2014,149325.171801762,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2009,77954.2317968497,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2012,129705.121459921,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2011,116537.537811435,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2010,96181.9457627427,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2006,66798.0084688082,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2005,58695.5387429349,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2004,54107.9225045787,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2003,42781.189656604,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2002,38654.1810184019,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2001,35786.0513539855,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2000,34584.1785910296,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2008,78504.5803068395,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
"Macao SAR, China",MO,MAC,2007,76482.4255442918,,2024-03-28,East Asia & Pacific,,113.55,22.1667,High income,Not classified
Madagascar,MG,MDG,2013,1494.68537098702,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2012,1489.63149802035,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2001,1323.53967191427,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2000,1258.48687455598,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2008,1608.48065046575,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2007,1522.62812315795,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2006,1444.12259480355,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2005,1368.61845328756,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2004,1304.33831533283,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2003,1242.64390916575,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2002,1143.02579802738,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2015,1508.44270598406,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2014,1515.59830020438,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2009,1509.96152427936,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2011,1506.46799990919,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Madagascar,MG,MDG,2010,1494.13023699004,,2024-03-28,Sub-Saharan Africa,Antananarivo,45.7167,-20.4667,Low income,IDA
Malawi,MW,MWI,2014,1552.27468083005,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2015,1457.13940603904,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2010,1468.09520783593,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2009,1397.17671127034,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2008,1319.33420118914,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2007,1237.73594621472,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2006,1131.21803664536,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2005,1077.89628065334,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2004,1040.11747775466,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2003,986.548357452722,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2002,938.803237071674,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2001,931.526255564738,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2013,1594.53399829193,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2012,1486.90931912267,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2011,1528.11656048512,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malawi,MW,MWI,2000,981.699003785598,,2024-03-28,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA
Malaysia,MY,MYS,2001,13061.2604892083,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2014,24012.8250919123,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2013,22959.2017588422,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2012,22527.0010497572,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2011,21308.2157821446,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2010,20146.9616228331,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2009,18860.4807172444,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2008,19408.6705311668,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2007,18549.0271227554,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2006,17364.5023802826,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2005,16314.3091398153,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2004,15367.4433996851,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2000,13038.5347897317,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2015,24164.9596770962,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2002,13632.5350241,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Malaysia,MY,MYS,2003,14351.4149668154,,2024-03-28,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD
Maldives,MV,MDV,2013,15236.1014559736,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2012,13954.2758567785,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2014,16600.779049084,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2009,12251.4534296621,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2008,13732.9166616154,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2011,13684.5992846906,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2010,12786.8731705609,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2005,9677.85249045841,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2004,10740.7004117311,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2007,12811.3087589383,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2006,12041.9187600723,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2001,8225.77609370849,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2000,8517.60639792762,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2003,10048.2283126733,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2002,8809.1074000313,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Maldives,MV,MDV,2015,17598.5759442047,,2024-03-28,South Asia,Male,73.5109,4.1742,Upper middle income,IDA
Mali,ML,MLI,2015,1957.00349503136,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2011,1766.843103581,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2014,1847.91007247323,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2013,1753.87977832642,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2012,1706.67910207368,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2007,1591.33496025671,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2010,1732.13084831016,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2009,1678.88169119726,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2008,1644.35901407,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2004,1394.53967565895,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2003,1381.62591335669,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2002,1282.12083932436,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2001,1263.39724511522,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2000,1103.74326386229,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2006,1547.41817276076,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Mali,ML,MLI,2005,1482.43750538859,,2024-03-28,Sub-Saharan Africa,Bamako,-7.50034,13.5667,Low income,IDA
Malta,MT,MLT,2001,18516.1407077462,,2024-03-28,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
Malta,MT,MLT,2000,18357.8363084387,,2024-03-28,Middle East & North Africa,Valletta,14.5189,35.9042,High income,Not classified
